,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.hr_20,attributes.in_game,attributes.is_live,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_display_name,attributes.stat_type,attributes.status,attributes.today,attributes.tv_channel,attributes.updated_at,relationships.duration.data.type,relationships.duration.data.id,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.score.data,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.game_id,relationships.game.data.type,relationships.game.data.id,relationships.stat_average.data.type,relationships.stat_average.data.id,attributes.trending_count,type_new_player,id_new_player,attributes.combo,attributes.display_name,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,relationships.league.data.type_new_player,relationships.league.data.id_new_player
425,projection,3809613,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,7.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T12:45:15-05:00,duration,11,league,7,new_player,225340,projection_type,2,,stat_type,22,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,112591,,new_player,225340,False,Nick Richards,https://static.prizepicks.com/images/players/NBA/Nick_Richards_NBA_player_Db4qM9Exqyp8JsUfhzJR6pJe.webp,NBA,7.0,Nick Richards,C,PHX,league,7
426,projection,3809468,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,9.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T12:45:15-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76390,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
427,projection,3809477,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,24.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-03T12:45:15-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,106,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76472,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
428,projection,3809464,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,0.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-03T12:45:15-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,31,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,78560,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
429,projection,3809616,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,12.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T12:45:15-05:00,duration,11,league,7,new_player,225340,projection_type,2,,stat_type,22,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,112591,,new_player,225340,False,Nick Richards,https://static.prizepicks.com/images/players/NBA/Nick_Richards_NBA_player_Db4qM9Exqyp8JsUfhzJR6pJe.webp,NBA,7.0,Nick Richards,C,PHX,league,7
430,projection,3809648,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,0.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Free Throws Made,Free Throws Made,pre_game,True,,2025-02-03T12:45:15-05:00,duration,11,league,7,new_player,216776,projection_type,2,,stat_type,68,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,84937,,new_player,216776,False,Tyus Jones,https://static.prizepicks.com/images/players/NBA/Tyus_Jones_NBA_player_oFVrtyox9CQbsyvzYyfgREAO.webp,NBA,7.0,Tyus Jones,G,PHX,league,7
431,projection,3809652,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,13.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T19:52:13-05:00,duration,11,league,7,new_player,216776,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76400,,new_player,216776,False,Tyus Jones,https://static.prizepicks.com/images/players/NBA/Tyus_Jones_NBA_player_oFVrtyox9CQbsyvzYyfgREAO.webp,NBA,7.0,Tyus Jones,G,PHX,league,7
432,projection,3809645,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,4.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T19:10:41-05:00,duration,11,league,7,new_player,216776,projection_type,2,,stat_type,20,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76462,,new_player,216776,False,Tyus Jones,https://static.prizepicks.com/images/players/NBA/Tyus_Jones_NBA_player_oFVrtyox9CQbsyvzYyfgREAO.webp,NBA,7.0,Tyus Jones,G,PHX,league,7
433,projection,3809650,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,7.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T19:01:49-05:00,duration,11,league,7,new_player,216776,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76400,,new_player,216776,False,Tyus Jones,https://static.prizepicks.com/images/players/NBA/Tyus_Jones_NBA_player_oFVrtyox9CQbsyvzYyfgREAO.webp,NBA,7.0,Tyus Jones,G,PHX,league,7
434,projection,3809618,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,1.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-03T16:42:43-05:00,duration,11,league,7,new_player,225340,projection_type,2,,stat_type,23,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,112941,,new_player,225340,False,Nick Richards,https://static.prizepicks.com/images/players/NBA/Nick_Richards_NBA_player_Db4qM9Exqyp8JsUfhzJR6pJe.webp,NBA,7.0,Nick Richards,C,PHX,league,7
435,projection,3809609,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,14.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T16:14:59-05:00,duration,11,league,7,new_player,225340,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,112589,,new_player,225340,False,Nick Richards,https://static.prizepicks.com/images/players/NBA/Nick_Richards_NBA_player_Db4qM9Exqyp8JsUfhzJR6pJe.webp,NBA,7.0,Nick Richards,C,PHX,league,7
436,projection,3809558,True,2025-02-02T22:00:00-05:00,,PHX,,,True,False,False,False,3.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T13:49:33-05:00,duration,11,league,7,new_player,79925,projection_type,2,,stat_type,20,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76236,,new_player,79925,False,Jerami Grant,https://static.prizepicks.com/images/players/NBA/Jerami_Grant_NBA_player_KbomJkLn1MNMBtCjzvylhwWr.webp,NBA,7.0,Jerami Grant,F,POR,league,7
437,projection,3809610,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,14.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-03T14:58:58-05:00,duration,11,league,7,new_player,225340,projection_type,2,,stat_type,243,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,112592,,new_player,225340,False,Nick Richards,https://static.prizepicks.com/images/players/NBA/Nick_Richards_NBA_player_Db4qM9Exqyp8JsUfhzJR6pJe.webp,NBA,7.0,Nick Richards,C,PHX,league,7
438,projection,3809653,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,14.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T14:51:36-05:00,duration,11,league,7,new_player,216776,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76400,,new_player,216776,False,Tyus Jones,https://static.prizepicks.com/images/players/NBA/Tyus_Jones_NBA_player_oFVrtyox9CQbsyvzYyfgREAO.webp,NBA,7.0,Tyus Jones,G,PHX,league,7
439,projection,3809555,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,2.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Turnovers,Turnovers,pre_game,True,,2025-02-03T20:18:11-05:00,duration,11,league,7,new_player,188014,projection_type,2,,stat_type,24,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,81451,,new_player,188014,False,Devin Booker,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,NBA,7.0,Devin Booker,G,PHX,league,7
440,projection,3809646,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,6.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T13:43:21-05:00,duration,11,league,7,new_player,216776,projection_type,2,,stat_type,20,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76462,,new_player,216776,False,Tyus Jones,https://static.prizepicks.com/images/players/NBA/Tyus_Jones_NBA_player_oFVrtyox9CQbsyvzYyfgREAO.webp,NBA,7.0,Tyus Jones,G,PHX,league,7
441,projection,3809612,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,24.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-03T12:45:15-05:00,duration,11,league,7,new_player,225340,projection_type,2,,stat_type,106,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,112590,,new_player,225340,False,Nick Richards,https://static.prizepicks.com/images/players/NBA/Nick_Richards_NBA_player_Db4qM9Exqyp8JsUfhzJR6pJe.webp,NBA,7.0,Nick Richards,C,PHX,league,7
442,projection,3809599,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,8.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T18:16:14-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,22,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80161,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
443,projection,3809587,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,33.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T18:11:56-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80153,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
444,projection,3809592,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,29.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-03T16:53:31-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,243,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80186,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
445,projection,3809603,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,2.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-03T16:42:43-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,23,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80960,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
446,projection,3809598,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,7.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T16:35:12-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,22,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80161,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
447,projection,3809588,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,34.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T13:26:00-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80153,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
448,projection,3809591,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,39.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-03T12:45:14-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,244,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80191,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
449,projection,3809584,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,2.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-03T12:45:14-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,21,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80959,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
450,projection,3809583,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,1.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-03T12:45:14-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,21,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80959,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
451,projection,3809474,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,24.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-03T19:03:31-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,244,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76521,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
452,projection,3809479,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,4.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T18:57:27-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,22,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76443,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
453,projection,3809581,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,6.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T18:00:06-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,20,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80167,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
454,projection,3809551,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,6.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T17:56:40-05:00,duration,11,league,7,new_player,188014,projection_type,2,,stat_type,22,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80160,,new_player,188014,False,Devin Booker,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,NBA,7.0,Devin Booker,G,PHX,league,7
455,projection,3809553,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,0.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-03T17:07:27-05:00,duration,11,league,7,new_player,188014,projection_type,2,,stat_type,23,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,81450,,new_player,188014,False,Devin Booker,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,NBA,7.0,Devin Booker,G,PHX,league,7
456,projection,3809481,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,9.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-03T16:42:43-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,245,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76532,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
457,projection,3809547,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,39.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-03T16:09:49-05:00,duration,11,league,7,new_player,188014,projection_type,2,,stat_type,243,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80185,,new_player,188014,False,Devin Booker,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,NBA,7.0,Devin Booker,G,PHX,league,7
458,projection,3809470,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,18.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T13:56:53-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76390,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
459,projection,3809538,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,0.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-03T13:17:15-05:00,duration,11,league,7,new_player,188014,projection_type,2,,stat_type,21,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80958,,new_player,188014,False,Devin Booker,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,NBA,7.0,Devin Booker,G,PHX,league,7
460,projection,3809472,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,14.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-03T13:11:07-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,244,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76521,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
461,projection,3809579,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,3.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T12:56:47-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,20,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80167,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
462,projection,3809544,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,39.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-03T12:45:14-05:00,duration,11,league,7,new_player,188014,projection_type,2,,stat_type,244,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80190,,new_player,188014,False,Devin Booker,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,NBA,7.0,Devin Booker,G,PHX,league,7
463,projection,3809651,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,11.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T12:45:13-05:00,duration,11,league,7,new_player,216776,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76400,,new_player,216776,False,Tyus Jones,https://static.prizepicks.com/images/players/NBA/Tyus_Jones_NBA_player_oFVrtyox9CQbsyvzYyfgREAO.webp,NBA,7.0,Tyus Jones,G,PHX,league,7
464,projection,3809602,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,1.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-03T12:45:13-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,23,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80960,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
465,projection,3809607,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,7.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T12:45:13-05:00,duration,11,league,7,new_player,225340,projection_type,2,,stat_type,19,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,112589,,new_player,225340,False,Nick Richards,https://static.prizepicks.com/images/players/NBA/Nick_Richards_NBA_player_Db4qM9Exqyp8JsUfhzJR6pJe.webp,NBA,7.0,Nick Richards,C,PHX,league,7
466,projection,3809483,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,1.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-03T12:45:13-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,23,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,78559,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
467,projection,3809596,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,4.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T12:45:13-05:00,duration,11,league,7,new_player,188010,projection_type,2,,stat_type,22,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,80161,,new_player,188010,False,Kevin Durant,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,NBA,7.0,Kevin Durant,F,PHX,league,7
468,projection,3809617,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,13.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T12:45:13-05:00,duration,11,league,7,new_player,225340,projection_type,2,,stat_type,22,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,112591,,new_player,225340,False,Nick Richards,https://static.prizepicks.com/images/players/NBA/Nick_Richards_NBA_player_Db4qM9Exqyp8JsUfhzJR6pJe.webp,NBA,7.0,Nick Richards,C,PHX,league,7
469,projection,3809482,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,0.5,goblin,Single Stat,525,True,2025-02-03T22:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-03T12:45:13-05:00,duration,11,league,7,new_player,172380,projection_type,2,,stat_type,23,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,78559,,new_player,172380,False,Bradley Beal,https://static.prizepicks.com/images/players/NBA/Bradley_Beal_NBA_player_4ioFGlDNA1mbz8M3BrogXzmE.webp,NBA,7.0,Bradley Beal,G,PHX,league,7
470,projection,3809654,True,2025-02-02T22:00:00-05:00,,POR,,,True,False,False,False,19.5,demon,Single Stat,525,True,2025-02-03T22:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-03T12:45:13-05:00,duration,11,league,7,new_player,216776,projection_type,2,,stat_type,244,NBA_game_kPqCyXEVGczJ7gXBiGl0NnJE,game,44766,stat_average,76528,,new_player,216776,False,Tyus Jones,https://static.prizepicks.com/images/players/NBA/Tyus_Jones_NBA_player_oFVrtyox9CQbsyvzYyfgREAO.webp,NBA,7.0,Tyus Jones,G,PHX,league,7
