gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,GAME_ID
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,G,,,33:46,94.4,94.7,115.9,117.3,-21.5,-22.6,0.13,1.5,15.0,0.0,0.083,0.042,10.0,0.367,0.367,0.198,0.202,108.19,107.31,89.42,76.0,0.026,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,101108,Chris,Paul,C. Paul,chris-paul,G,,,28:27,98.5,98.5,100.6,103.2,-2.0,-4.7,0.333,2.67,53.3,0.0,0.133,0.067,20.0,0.375,0.375,0.093,0.097,110.15,108.8,90.67,66.0,0.073,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1631110,Jeremy,Sochan,J. Sochan,jeremy-sochan,,,,21:23,99.0,98.1,110.6,109.8,-11.6,-11.7,0.2,1.0,20.0,0.12,0.227,0.17,20.0,0.778,0.778,0.197,0.209,114.66,115.6,96.34,52.0,0.146,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1629640,Keldon,Johnson,K. Johnson,keldon-johnson,,,,24:09,92.4,92.9,125.6,125.0,-33.2,-32.1,0.167,3.0,21.4,0.069,0.0,0.038,7.1,0.188,0.359,0.172,0.177,111.3,111.3,92.75,56.0,0.016,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1630577,Julian,Champagnie,J. Champagnie,julian-champagnie,,,,20:01,74.5,75.5,116.7,118.4,-42.1,-42.9,0.0,0.0,0.0,0.0,0.227,0.104,14.3,0.417,0.417,0.127,0.13,119.13,117.5,97.92,49.0,0.052,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1631104,Blake,Wesley,B. Wesley,blake-wesley,,,,5:53,94.5,92.9,145.3,142.9,-50.9,-50.0,1.0,3.0,50.0,0.0,0.0,0.0,16.7,1.0,1.064,0.214,0.218,112.26,114.22,95.18,14.0,0.113,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1629646,Charles,Bassey,C. Bassey,charles-bassey,,,,6:44,74.5,68.8,176.2,180.0,-101.7,-111.3,0.5,0.0,20.0,0.125,0.25,0.167,0.0,0.333,0.515,0.235,0.254,107.22,110.5,92.08,16.0,0.086,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1631127,Harrison,Ingram,H. Ingram,harrison-ingram,,,,3:46,148.4,144.4,152.3,133.3,-3.9,11.1,0.0,0.0,0.0,0.0,0.25,0.167,0.0,0.0,0.0,0.111,0.114,106.02,114.69,95.58,9.0,0.0,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1630572,Sandro,Mamukelashvili,S. Mamukelashvili,sandro-mamukelashvili,,,,3:46,148.4,144.4,152.3,133.3,-3.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,1.16,0.444,0.457,106.02,114.69,95.58,9.0,0.302,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1630561,David,Duke Jr.,D. Duke Jr.,david-duke-jr,,,,3:46,148.4,144.4,152.3,133.3,-3.9,11.1,0.0,0.0,0.0,0.0,0.5,0.333,50.0,0.0,0.0,0.222,0.228,106.02,114.69,95.58,9.0,0.0,0022400703
0022400703,1610612759,San Antonio,Spurs,SAS,spurs,1631103,Malaki,Branham,M. Branham,malaki-branham,,,,2:03,153.1,150.0,140.0,116.7,13.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.38,140.49,117.07,6.0,0.0,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642377,Jaylen,Wells,J. Wells,jaylen-wells,F,,,21:51,93.1,96.1,94.1,96.2,-1.0,-0.1,0.056,1.0,20.0,0.0,0.048,0.022,20.0,0.333,0.333,0.074,0.073,117.35,114.23,95.19,51.0,-0.011,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628991,Jaren,Jackson Jr.,J. Jackson Jr.,jaren-jackson-jr,F,,,30:53,104.6,105.6,91.3,88.0,13.3,17.6,0.176,1.5,10.3,0.031,0.147,0.091,6.9,0.548,0.621,0.342,0.343,111.92,113.48,94.56,71.0,0.175,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641744,Zach,Edey,Z. Edey,zach-edey,C,,,25:13,140.0,142.1,95.0,94.9,45.1,47.2,0.042,1.0,6.7,0.2,0.333,0.269,6.7,0.583,0.621,0.212,0.209,111.2,110.44,92.03,57.0,0.187,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628379,Luke,Kennard,L. Kennard,luke-kennard,G,,,21:56,99.0,101.9,89.8,92.2,9.2,9.8,0.15,3.0,30.0,0.0,0.042,0.02,10.0,0.167,0.167,0.127,0.126,115.81,112.71,93.92,52.0,0.01,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629630,Ja,Morant,J. Morant,ja-morant,G,,,29:07,108.1,110.3,93.7,95.7,14.3,14.6,0.55,2.75,32.4,0.03,0.065,0.047,11.8,0.611,0.647,0.307,0.305,115.23,112.93,94.1,68.0,0.207,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630583,Santi,Aldama,S. Aldama,santi-aldama,,,,21:11,97.2,100.0,101.8,98.1,-4.6,1.9,0.059,1.0,12.5,0.0,0.24,0.118,12.5,0.5,0.5,0.125,0.124,118.48,118.93,99.11,52.0,0.038,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641713,GG,Jackson,G. Jackson,gg-jackson,,,,28:16,118.0,115.2,98.3,100.0,19.7,15.2,0.056,0.25,4.0,0.0,0.133,0.068,16.0,0.65,0.66,0.333,0.341,113.4,113.77,94.81,66.0,0.145,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630590,Scotty,Pippen Jr.,S. Pippen Jr.,scotty-pippen-jr,,,,21:55,127.6,125.5,96.8,98.0,30.8,27.5,0.278,5.0,33.3,0.0,0.038,0.02,6.7,0.5,0.59,0.172,0.175,109.24,109.51,91.25,51.0,0.119,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1631222,Jake,LaRavia,J. LaRavia,jake-laravia,,,,24:04,129.0,127.3,97.1,96.4,31.9,30.9,0.125,0.0,37.5,0.115,0.154,0.135,0.0,0.625,0.615,0.079,0.08,108.62,109.73,91.44,55.0,0.099,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723,John,Konchar,J. Konchar,john-konchar,,,,11:53,123.5,121.4,94.3,92.6,29.3,28.8,0.273,0.0,75.0,0.0,0.231,0.125,0.0,1.0,1.0,0.033,0.034,109.14,111.08,92.57,28.0,0.13,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642530,Yuki,Kawamura,Y. Kawamura,yuki-kawamura,,,,2:03,140.0,116.7,153.1,150.0,-13.1,-33.3,0.333,0.0,100.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,127.38,140.49,117.07,6.0,0.108,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642389,Zyon,Pullin,Z. Pullin,zyon-pullin,,,,0:50,100.0,66.7,100.0,100.0,0.0,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.36,145.45,121.21,3.0,0.0,0022400703
0022400703,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630643,Jay,Huff,J. Huff,jay-huff,,,,0:50,100.0,66.7,100.0,100.0,0.0,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.36,145.45,121.21,3.0,0.0,0022400703
0022400704,1610612758,Sacramento,Kings,SAC,kings,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,,37:40,116.2,120.8,121.1,125.3,-4.9,-4.6,0.318,0.0,21.2,0.0,0.116,0.062,0.0,0.6,0.617,0.286,0.292,100.46,96.86,80.72,77.0,0.184,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,1631099,Keegan,Murray,K. Murray,keegan-murray,F,,,39:34,115.6,121.0,122.5,126.6,-7.0,-5.6,0.033,1.0,7.1,0.051,0.116,0.085,7.1,0.727,0.745,0.135,0.14,100.93,97.05,80.88,81.0,0.106,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,1627734,Domantas,Sabonis,D. Sabonis,domantas-sabonis,C,,,37:12,124.5,128.8,116.7,117.8,7.9,11.0,0.097,3.0,13.6,0.139,0.146,0.143,4.5,0.333,0.397,0.218,0.222,96.27,94.21,78.51,73.0,0.047,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,1631165,Keon,Ellis,K. Ellis,keon-ellis,G,,,34:21,121.0,127.5,119.4,120.9,1.6,6.6,0.067,0.67,15.4,0.031,0.057,0.045,23.1,0.813,0.813,0.133,0.138,98.2,95.02,79.18,69.0,0.083,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,1628370,Malik,Monk,M. Monk,malik-monk,G,,,41:32,111.9,116.5,114.8,115.7,-2.9,0.8,0.179,1.25,14.7,0.023,0.159,0.091,11.8,0.478,0.525,0.282,0.297,99.44,97.08,80.9,85.0,0.109,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,1642269,Devin,Carter,D. Carter,devin-carter,,,,8:11,104.4,111.8,92.2,100.0,12.2,11.8,0.167,1.0,16.7,0.1,0.444,0.263,16.7,0.25,0.25,0.227,0.248,107.39,99.65,83.04,17.0,0.101,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,1626168,Trey,Lyles,T. Lyles,trey-lyles,,,,23:17,100.1,102.1,100.5,108.9,-0.4,-6.8,0.176,0.0,42.9,0.036,0.304,0.157,0.0,0.625,0.625,0.067,0.071,100.71,95.85,79.87,48.0,0.162,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,1642403,Isaac,Jones,I. Jones,isaac-jones,,,,11:54,84.7,96.0,118.5,111.1,-33.7,-15.1,0.111,0.0,25.0,0.0,0.0,0.0,0.0,0.5,0.694,0.097,0.099,108.18,104.87,87.39,25.0,0.059,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,203926,Doug,McDermott,D. McDermott,doug-mcdermott,,,,6:19,133.3,145.5,127.6,141.7,5.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,87.39,72.82,11.0,-0.063,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,203109,Jae,Crowder,J. Crowder,jae-crowder,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,1630222,Mason,Jones,M. Jones,mason-jones,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022400704
0022400704,1610612758,Sacramento,Kings,SAC,kings,203458,Alex,Len,A. Len,alex-len,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630183,Jaden,McDaniels,J. McDaniels,jaden-mcdaniels,F,,,35:48,122.6,125.0,118.7,127.0,3.9,-2.0,0.074,0.67,8.7,0.0,0.2,0.1,13.0,0.529,0.586,0.259,0.258,102.27,97.88,81.56,72.0,0.107,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629675,Naz,Reid,N. Reid,naz-reid,F,,,40:17,119.9,121.0,109.3,115.9,10.6,5.1,0.12,0.0,13.6,0.024,0.095,0.06,0.0,0.763,0.772,0.207,0.207,100.47,97.11,80.92,81.0,0.164,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,,40:01,122.9,127.3,121.4,127.5,1.6,-0.2,0.103,0.0,23.1,0.179,0.154,0.167,0.0,0.889,0.921,0.114,0.113,98.2,94.15,78.46,77.0,0.158,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630162,Anthony,Edwards,A. Edwards,anthony-edwards,G,,,37:32,119.8,124.0,114.9,120.8,4.9,3.2,0.148,1.33,13.3,0.024,0.132,0.075,10.0,0.405,0.461,0.299,0.297,101.36,97.19,80.99,75.0,0.073,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,201144,Mike,Conley,M. Conley,mike-conley,G,,,26:34,133.6,137.0,126.4,125.5,7.2,11.6,0.36,0.0,52.9,0.033,0.105,0.061,0.0,0.313,0.313,0.123,0.122,99.4,98.49,82.08,54.0,0.06,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1642265,Rob,Dillingham,R. Dillingham,rob-dillingham,,,,14:24,81.9,85.7,104.3,103.4,-22.5,-17.7,0.5,2.0,36.4,0.0,0.0,0.0,18.2,0.4,0.4,0.233,0.239,96.8,95.0,79.17,28.0,0.063,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629638,Nickeil,Alexander-Walker,N. Alexander-Walker,nickeil-alexander-walker,,,,22:34,98.6,107.1,97.5,102.2,1.1,5.0,0.118,0.0,28.6,0.0,0.032,0.019,0.0,0.2,0.2,0.106,0.105,99.8,93.59,77.99,42.0,-0.025,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630568,Luka,Garza,L. Garza,luka-garza,,,,4:49,60.7,66.7,82.0,72.7,-21.2,-6.1,0.0,0.0,0.0,0.111,0.0,0.067,0.0,0.2,0.34,0.5,0.505,97.86,99.65,83.04,9.0,-0.053,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1641740,Jaylen,Clark,J. Clark,jaylen-clark,,,,18:00,115.0,123.5,114.6,110.5,0.4,13.0,0.077,0.0,14.3,0.0,0.0,0.0,0.0,0.5,0.595,0.15,0.148,97.52,95.97,79.98,34.0,0.053,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,204060,Joe,Ingles,J. Ingles,joe-ingles,,,,0:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2057.14,4114.52,3428.77,1.0,0.0,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1631159,Leonard,Miller,L. Miller,leonard-miller,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1631169,Josh,Minott,J. Minott,josh-minott,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022400704
0022400704,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630545,Terrence,Shannon Jr.,T. Shannon Jr.,terrence-shannon-jr,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022400704
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1641748,Andre,Jackson Jr.,A. Jackson Jr.,andre-jackson-jr,F,,,22:32,81.9,82.0,145.6,150.0,-63.7,-68.0,0.154,2.0,16.7,0.1,0.056,0.083,8.3,0.563,0.563,0.169,0.178,108.24,106.53,88.78,50.0,0.088,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1627752,Taurean,Prince,T. Prince,taurean-prince,F,,,15:33,93.2,97.0,156.6,169.7,-63.4,-72.7,0.2,2.0,20.0,0.0,0.182,0.071,10.0,0.571,0.571,0.211,0.214,108.16,101.86,84.89,33.0,0.058,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1641753,Chris,Livingston,C. Livingston,chris-livingston,C,,,26:29,81.1,86.0,97.9,100.0,-16.8,-14.0,0.0,0.0,0.0,0.032,0.156,0.095,15.4,0.4,0.425,0.203,0.202,107.48,103.31,86.09,57.0,0.065,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1631157,Ryan,Rollins,R. Rollins,ryan-rollins,G,,,18:20,100.4,100.0,144.5,145.2,-44.2,-45.2,0.1,0.33,6.7,0.0,0.0,0.0,20.0,0.667,0.743,0.304,0.312,111.33,111.27,92.73,43.0,0.134,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1631260,AJ,Green,A. Green,aj-green,G,,,21:04,86.1,93.3,157.4,163.0,-71.3,-69.7,0.188,1.5,33.3,0.0,0.077,0.025,22.2,0.25,0.25,0.115,0.116,109.8,103.65,86.37,45.0,0.009,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1629018,Gary,Trent Jr.,G. Trent Jr.,gary-trent-jr,,,,20:30,92.8,91.3,140.4,140.0,-47.6,-48.7,0.1,0.0,7.7,0.0,0.059,0.023,0.0,0.409,0.421,0.222,0.239,105.59,106.57,88.81,46.0,0.04,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1641890,Tyler,Smith,T. Smith,tyler-smith,,,,27:16,90.6,93.2,91.6,88.3,-1.0,4.9,0.2,1.0,13.6,0.056,0.143,0.099,13.6,0.367,0.378,0.271,0.285,104.39,104.74,87.29,59.0,0.063,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1642358,AJ,Johnson,A. Johnson,aj-johnson,,,,29:06,87.0,89.1,92.1,89.1,-5.1,0.0,0.286,2.0,21.1,0.0,0.108,0.053,10.5,0.5,0.505,0.2,0.21,105.04,105.57,87.97,64.0,0.124,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1626192,Pat,Connaughton,P. Connaughton,pat-connaughton,,,,20:57,96.4,100.0,139.0,131.3,-42.6,-31.3,0.083,0.0,14.3,0.069,0.067,0.068,0.0,0.583,0.621,0.109,0.114,106.59,107.68,89.74,46.0,0.056,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1626153,Delon,Wright,D. Wright,delon-wright,,,,21:13,88.1,91.1,90.4,91.3,-2.3,-0.2,0.2,0.0,37.5,0.0,0.111,0.058,0.0,0.0,0.102,0.098,0.101,105.16,102.94,85.78,45.0,0.06,0022400705
0022400705,1610612749,Milwaukee,Bucks,MIL,bucks,1630699,MarJon,Beauchamp,M. Beauchamp,marjon-beauchamp,,,,17:00,81.9,86.5,64.1,60.5,17.8,26.0,0.4,0.0,33.3,0.048,0.2,0.13,0.0,0.357,0.381,0.195,0.195,105.78,105.84,88.2,37.0,0.185,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1629652,Luguentz,Dort,L. Dort,luguentz-dort,F,,,20:36,145.2,152.2,82.6,85.1,62.6,67.1,0.0,0.0,0.0,0.0,0.083,0.053,16.7,1.25,1.23,0.113,0.113,112.54,108.35,90.29,46.0,0.11,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1629026,Kenrich,Williams,K. Williams,kenrich-williams,F,,,21:46,141.4,144.9,99.4,96.1,42.0,48.8,0.154,4.0,28.6,0.1,0.043,0.07,7.1,0.222,0.222,0.172,0.175,109.69,110.26,91.88,49.0,0.009,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1628392,Isaiah,Hartenstein,I. Hartenstein,isaiah-hartenstein,C,,,18:29,143.5,148.8,85.3,88.1,58.2,60.7,0.143,1.0,23.1,0.25,0.36,0.324,23.1,0.429,0.429,0.217,0.215,111.56,107.77,89.81,41.0,0.144,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1630598,Aaron,Wiggins,A. Wiggins,aaron-wiggins,G,,,25:40,143.5,142.4,100.7,101.7,42.9,40.7,0.148,4.0,28.6,0.0,0.032,0.02,7.1,0.722,0.722,0.149,0.153,110.45,110.34,91.95,59.0,0.112,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1628983,Shai,Gilgeous-Alexander,S. Gilgeous-Alexander,shai-gilgeous-alexander,G,,,22:24,144.5,151.0,74.9,78.4,69.6,72.6,0.375,2.0,20.7,0.0,0.1,0.065,10.3,0.842,0.837,0.404,0.402,112.07,107.14,89.29,49.0,0.335,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1631172,Ousmane,Dieng,O. Dieng,ousmane-dieng,,,,31:01,101.1,97.0,93.7,98.5,7.3,-1.4,0.278,1.25,22.7,0.083,0.128,0.107,18.2,0.808,0.808,0.221,0.232,102.59,102.12,85.1,67.0,0.21,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1631119,Jaylin,Williams,J. Williams,jaylin-williams,,,,26:17,107.0,105.2,88.4,92.9,18.6,12.3,0.0,0.0,0.0,0.1,0.129,0.115,18.2,0.722,0.722,0.162,0.169,105.78,104.1,86.75,58.0,0.104,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,,,22:38,141.6,134.0,96.1,100.0,45.5,34.0,0.091,0.0,16.7,0.0,0.1,0.064,0.0,0.833,0.872,0.179,0.188,103.15,103.92,86.6,50.0,0.155,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1641794,Dillon,Jones,D. Jones,dillon-jones,,,,25:19,88.1,87.0,82.9,88.5,5.3,-1.4,0.211,2.0,44.4,0.03,0.222,0.13,22.2,0.0,0.0,0.079,0.082,103.18,100.49,83.74,54.0,0.068,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1642505,Alex,Ducas,A. Ducas,alex-ducas,,,,13:50,53.3,55.2,80.0,82.1,-26.6,-27.0,0.0,0.0,0.0,0.077,0.294,0.163,0.0,0.167,0.167,0.162,0.167,101.98,98.93,82.44,29.0,0.069,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1641745,Adam,Flagler,A. Flagler,adam-flagler,,,,12:00,36.0,36.0,81.5,87.5,-45.5,-51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.367,0.379,101.52,98.0,81.67,25.0,-0.3,0022400705
0022400705,1610612760,Oklahoma City,Thunder,OKC,thunder,1631114,Jalen,Williams,J. Williams,jalen-williams,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022400705
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1630530,Trey,Murphy III,T. Murphy III,trey-murphy-iii,F,,,37:52,119.0,114.1,129.3,127.3,-10.3,-13.2,0.188,0.0,11.1,0.023,0.054,0.038,0.0,0.81,0.851,0.267,0.276,95.45,98.24,81.87,78.0,0.22,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1629627,Zion,Williamson,Z. Williamson,zion-williamson,F,,,28:21,137.3,128.8,129.2,131.6,8.1,-2.8,0.25,5.0,22.7,0.038,0.167,0.107,4.5,0.385,0.448,0.254,0.273,96.0,98.2,81.83,59.0,0.085,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1642274,Yves,Missi,Y. Missi,yves-missi,C,,,34:01,144.6,137.9,128.1,131.8,16.5,6.1,0.111,1.5,21.4,0.156,0.029,0.09,14.3,0.444,0.444,0.141,0.151,92.33,93.14,77.62,66.0,0.038,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1629750,Javonte,Green,J. Green,javonte-green,G,,,28:24,120.2,119.0,131.1,132.2,-10.9,-13.2,0.083,0.0,25.0,0.034,0.097,0.067,0.0,0.3,0.34,0.09,0.093,98.75,98.86,82.38,58.0,0.024,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,203468,CJ,McCollum,C. McCollum,cj-mccollum,G,,,34:53,125.7,123.6,135.9,135.3,-10.2,-11.7,0.263,1.67,15.6,0.0,0.171,0.081,9.4,0.568,0.62,0.318,0.326,95.3,96.34,80.29,72.0,0.129,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1641722,Jordan,Hawkins,J. Hawkins,jordan-hawkins,,,,14:28,76.9,75.0,133.2,131.0,-56.3,-56.0,0.143,0.5,14.3,0.0,0.143,0.061,28.6,0.0,0.0,0.162,0.17,99.1,101.22,84.35,32.0,-0.055,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1631255,Karlo,Matković,K. Matković,karlo-matković,,,,27:01,106.0,101.9,127.9,124.5,-21.9,-22.6,0.235,4.0,36.4,0.161,0.231,0.193,9.1,0.3,0.425,0.113,0.117,91.11,94.17,78.47,53.0,0.082,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1630526,Jeremiah,Robinson-Earl,J. Robinson-Earl,jeremiah-robinson-earl,,,,8:13,81.9,81.3,162.6,150.0,-80.7,-68.8,0.0,0.0,0.0,0.083,0.0,0.05,0.0,0.0,0.0,0.05,0.053,89.5,93.47,77.89,16.0,-0.045,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1630631,Jose,Alvarado,J. Alvarado,jose-alvarado,,,,22:17,112.0,109.5,128.0,131.0,-16.0,-21.4,0.308,4.0,33.3,0.0,0.083,0.039,8.3,0.571,0.571,0.16,0.17,90.53,90.48,75.4,42.0,0.055,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1641810,Antonio,Reeves,A. Reeves,antonio-reeves,,,,4:31,175.0,175.0,114.9,133.3,60.1,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.125,0.125,97.98,90.33,75.28,8.0,0.111,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1631288,Jamal,Cain,J. Cain,jamal-cain,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022400706
0022400706,1610612740,New Orleans,Pelicans,NOP,pelicans,1628464,Daniel,Theis,D. Theis,daniel-theis,,DNP - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022400706
0022400706,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,,,39:30,135.7,135.9,111.2,108.9,24.5,27.0,0.08,2.0,7.4,0.103,0.064,0.081,3.7,0.705,0.744,0.284,0.287,94.47,95.39,79.49,78.0,0.169,0022400706
